activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Investment In Agricultural Enterprises & Management,100117.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Commercial Enterprises & Management,100768.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Educational Enterprises & Management,101199.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Energy Enterprises & Management,101983.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Health Enterprises & Development,101764.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Industrial Enterprises & Management,101870.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Oil & Natural Gas Projects,101984.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Retail Trade Enterprises & Management,101986.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Sport Enterprises & Management,101987.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Technological Enterprises & Management,101988.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Tourist Enterprises & Management,101989.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment In Water Enterprises & Development,101990.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investment Management,101991.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,SPC,
Investments consultancy,101982.0,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Invitation and Greeting Cards Trading,101992.0,47,476,4761,"Retail sale of books, newspapers and stationary in specialized stores",,SPC,
Ironmongery Trading,101999.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Irrigation Equipment & Requisites Trading,102000.0,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
Islamic Economics Researches & Studies,102004.0,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
IT Consultancy and Marketing Consultancy,102007.0,70,702,7020,Management consultancy activities,,SPC,
"IT Consultancy, IT Services",102007.0,62,620,6202,Computer consultancy and computer facilities management activities,,SPC,
It Infrastructure,102008.0,63,631,6311,"Data processing, hosting and related activities",,SPC,
IT security management,102010.0,62,620,6209,Other information technology and computer service activities,,SPC,
"IT Services, Information Technology Consultants",102007.0,62,620,6202,Computer consultancy and computer facilities management activities,,SPC,
Jewellery Designing,102018.0,74,741,7410,Specialized design activities,,SPC,
Jewellery Trading,102016.0,46,464,4649,Wholesale of other household goods,,SPC,
Journalism/Content Writing,102023.0,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Juice Trading,102025.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Kids Rides &amp; Games Trading,102032.0,47,476,4764,Retail sale of games and toys in specialized stores,,SPC,
Labeling Services,102042.0,82,829,8292,Packaging activities,,SPC,
Labor Recruitment Brokerage Office Services,102043.0,78,781,7810,Activities of employment placement agencies,,SPC,
Laboratories Tools & Requisites Trading,102045.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Ladies Garment Trading,102052.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,SPC,
Landscape care and maintenance service activities,102063.0,81,813,8130,Landscape care and maintenance service activities,,SPC,
Language instruction and conversational skills instruction,102066.0,85,854,8549,Other education n.e.c.,,SPC,
"Laundering and dry cleaning of all clothing and textiles, including fur, using mechanical equipment, hand methods, or self-service machines for public or commercial clients.",102075.0,96,960,9601,Washing and (dry-) cleaning of textile and fur products,,SPC,
Laundry & Dry Cleaning Equipment Trading,102076.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Lawn mowers however operated,102079.0,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
"Laying and fitting wall and floor coverings in buildings, including ceramic, concrete, stone tiles, parquet, carpets, linoleum, terrazzo, marble, granite, slate, and wallpaper.",100491.0,43,433,4330,Building completion and finishing,,SPC,
Leadership and Coaching Programmes,102081.0,94,941,9412,Activities of professional membership organizations,,SPC,
Learning centres offering remedial courses,102083.0,85,854,8549,Other education n.e.c.,,SPC,
"Leasing of intellectual property and similar products, except copyrighted works",102085.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,SPC,
"Leasing of intellectual property products (except copyrighted works, such as books or software)",102085.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,SPC,
Legal activities,102093.0,69,691,6910,Legal activities,,SPC,
Legal activities,102093.0,69,691,6910,Legal activities,,SPC,
Legal Consultancy and Intellectual Property Services,102094.0,69,691,6910,Legal activities,,SPC,
"Legal Consultancy, Market Research",102094.0,69,691,6910,Legal activities,,SPC,
Legal Consultancy; Corporate Services,102094.0,69,691,6910,Legal activities,,SPC,
Legal Consultants,102094.0,69,691,6910,Legal activities,,SPC,
"Legal Consultants, Business Consultancy and Debts Collection Services",102094.0,82,829,8291,Activities of collection agencies and credit bureaus,,SPC,
"Legal Consultants, Corporate Services Provider",102094.0,69,691,6910,Legal activities,,SPC,
Legal Notifications Services,102095.0,53,532,5320,Courier activities,,SPC,
Legal Translation,102096.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Leisure & Sport Equipment Rental,102097.0,77,772,7721,Renting and leasing of recreational and sports goods,,SPC,
Letter or resume writing,102099.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,SPC,
"Libraries, archives, museums and other cultural activities",102102.0,91,910,9100,"Libraries, archives, museums and other cultural activities",,SPC,
Life insurance,102103.0,65,651,6511,Life insurance,,SPC,
Lifeguard Services,102106.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Lifeguard training,102107.0,85,854,8549,Other education n.e.c.,,SPC,
Lifestyle consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,SPC,
Lifestyle development consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,SPC,
"Lifts, Escalators & Spare Parts Trading",102112.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Light Archiving,102115.0,63,631,6311,"Data processing, hosting and related activities",,SPC,
Light Fitting & Fixtures Trading,102116.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,SPC,
Light Fittings and Fixtures Wholesale,102116.0,46,464,4649,Wholesale of other household goods,,SPC,
Lighting Equipment & Requisites Trading,102119.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Lighting Poles Trading,102121.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Literary Agency and Author Representation Services,102129.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Literature Festivals,102131.0,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Loading and unloading of freight railway cars,102136.0,52,522,5224,Cargo handling,,SPC,
Loading and unloading of goods or passengers’ luggage irrespective of the mode of transport used for transportation,102137.0,52,522,5224,Cargo handling,,SPC,
Loans & Overdues Rescheduling Services,102139.0,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Lobbying activities,102140.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Locks & Keys Trading,102145.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
"Logistics &amp; Transportation services, Consultancy, Logistics Consultancy",102148.0,70,702,7020,Management consultancy activities,,SPC,
"logistics activities, i.e. planning, designing and supporting operations of transportation, warehousing and distribution",102147.0,52,522,5229,Other transportation support activities,,SPC,
"Logistics and Transportation Services, Shipping Services",102147.0,50,501,5011,Sea and coastal passenger water transport,,SPC,
Logistics consultancy,102148.0,70,702,7020,Management consultancy activities,,SPC,
Loyalty Card Services,102150.0,82,829,8299,Other business support service activities n.e.c.,,SPC,
Machine rigging,102158.0,33,332,3320,Installation of industrial machinery and equipment,,SPC,
Magnetic Technology Equipment Trading,102162.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Mail presorting services,102163.0,82,829,8299,Other business support service activities n.e.c.,,SPC,
Maintaining and operating paging as well as cellular and other wireless telecommunications networks.,102164.0,61,612,6120,Wireless telecommunications activities,,SPC,
Maintenance and repair of motor vehicles,102167.0,45,452,4520,Maintenance and repair of motor vehicles,,SPC,
"Maintenance and repair of motor vehicles: • Mechanical repairs • Electrical repairs • Electronic injection systems repair • Ordinary servicing • Bodywork repair • Repair of motor vehicle parts • Washing, polishing, etc. • Spraying and painting • Repair of screens and windows • Repair of motor vehicle seats",102167.0,45,452,4520,Maintenance and repair of motor vehicles,,SPC,
